recorded,RADON_SHORT_TERM_AVG Bq/m3,PM2_5 μg/m3,CO2 ppm,HUMIDITY %,TEMP °C,VOC ppb,PRESSURE hPa,PM1 μg/m3
2025-02-20T18:26:24,,,,,,177,1019.62,
2025-02-20T18:31:27,,,649,36.19,16.86,,,
2025-02-20T18:31:29,,32,,,,177,1019.48,30
2025-02-20T18:36:22,,,648,36.25,16.75,,,
2025-02-20T18:36:24,,,,,,179,1019.6,
2025-02-20T18:41:26,83,,,,,,,
2025-02-20T18:41:28,,,670,36.33,16.64,,,
2025-02-20T18:41:30,,33,,,,175,1019.4,32
2025-02-20T18:46:22,,,687,36.43,16.56,,,
2025-02-20T18:46:24,,,,,,179,1019.38,
2025-02-20T18:51:26,,,710,36.57,16.47,,,
2025-02-20T18:51:28,,25,,,,181,1019.3,25
2025-02-20T18:56:22,,,732,36.76,16.39,,,
2025-02-20T18:56:24,,,,,,198,1019.3,
2025-02-20T19:01:27,75,,,,,,,
2025-02-20T19:01:29,,,692,36.94,16.37,,,
2025-02-20T19:01:31,,24,,,,193,1019.32,24
2025-02-20T19:06:22,,,665,37.13,16.33,,,
2025-02-20T19:06:24,,,,,,183,1019.24,
2025-02-20T19:11:26,,,687,37.24,16.2,,,
2025-02-20T19:11:28,,23,,,,192,1019.02,23
2025-02-20T19:16:22,,,695,37.29,16.15,,,
2025-02-20T19:16:24,,,,,,192,1018.94,
2025-02-20T19:21:27,75,,,,,,,
2025-02-20T19:21:29,,,671,37.35,16.08,,,
2025-02-20T19:21:31,,27,,,,187,1018.8,27
2025-02-20T19:26:23,,,652,37.39,15.97,,,
2025-02-20T19:26:25,,,,,,183,1018.9,
2025-02-20T19:31:27,,,645,37.45,15.88,,,
2025-02-20T19:31:29,,24,,,,178,1018.78,23
2025-02-20T19:36:22,,,651,37.49,15.86,,,
2025-02-20T19:36:24,,,,,,175,1018.7,
2025-02-20T19:41:27,75,,,,,,,
2025-02-20T19:41:29,,,680,37.53,15.77,,,
2025-02-20T19:41:31,,21,,,,172,1018.6,20
2025-02-20T19:46:22,,,674,37.56,15.7,,,
2025-02-20T19:46:24,,,,,,168,1018.4,
2025-02-20T19:51:26,,,638,37.63,15.62,,,
2025-02-20T19:51:28,,20,,,,162,1018.32,20
2025-02-20T19:56:22,,,618,37.65,15.59,,,
2025-02-20T19:56:24,,,,,,158,1018.22,
2025-02-20T20:01:26,73,,,,,,,
2025-02-20T20:01:28,,,645,37.72,15.5,,,
2025-02-20T20:01:30,,17,,,,158,1018.08,17
2025-02-20T20:06:22,,,648,37.77,15.41,,,
2025-02-20T20:06:24,,,,,,159,1018.02,
2025-02-20T20:11:26,,,615,37.81,15.4,,,
2025-02-20T20:11:28,,18,,,,155,1017.98,17
2025-02-20T20:16:23,,,617,37.87,15.34,,,
2025-02-20T20:16:25,,,,,,156,1017.86,
2025-02-20T20:21:27,73,,,,,,,
2025-02-20T20:21:29,,,634,37.91,15.3,,,
2025-02-20T20:21:31,,16,,,,157,1017.84,16
2025-02-20T20:26:23,,,658,37.98,15.24,,,
2025-02-20T20:26:25,,,,,,161,1017.68,
2025-02-20T20:31:27,,,651,38.04,15.17,,,
2025-02-20T20:31:29,,19,,,,161,1017.66,19
2025-02-20T20:36:23,,,638,38.12,15.12,,,
2025-02-20T20:36:25,,,,,,162,1017.68,
2025-02-20T20:41:27,73,,,,,,,
2025-02-20T20:41:29,,,618,38.18,15.09,,,
2025-02-20T20:41:31,,14,,,,154,1017.62,14
2025-02-20T20:46:23,,,616,38.24,15.02,,,
2025-02-20T20:46:25,,,,,,164,1017.36,
2025-02-20T20:51:27,,,660,38.29,14.99,,,
2025-02-20T20:51:29,,16,,,,165,1017.24,16
2025-02-20T20:56:22,,,638,38.37,14.91,,,
2025-02-20T20:56:24,,,,,,165,1017.26,
2025-02-20T21:01:27,70,,,,,,,
2025-02-20T21:01:29,,,625,38.43,14.89,,,
2025-02-20T21:01:32,,15,,,,160,1017.08,14
2025-02-20T21:06:23,,,638,38.49,14.89,,,
2025-02-20T21:06:25,,,,,,170,1016.94,
2025-02-20T21:11:27,,,655,38.94,14.86,,,
2025-02-20T21:11:29,,11,,,,181,1016.8,11
2025-02-20T21:16:23,,,679,39.6,14.85,,,
2025-02-20T21:16:25,,,,,,198,1016.78,
2025-02-20T21:21:28,70,,,,,,,
2025-02-20T21:21:30,,,717,39.64,14.86,,,
2025-02-20T21:21:32,,12,,,,210,1016.7,12
2025-02-20T21:26:24,,,718,39.78,14.94,,,
2025-02-20T21:26:26,,,,,,193,1016.68,
2025-02-20T21:31:28,,,696,39.76,15.04,,,
2025-02-20T21:31:30,,12,,,,198,1016.8,12
2025-02-20T21:36:23,,,711,39.78,15.17,,,
2025-02-20T21:36:25,,,,,,224,1016.84,
2025-02-20T21:41:27,70,,,,,,,
2025-02-20T21:41:29,,,719,39.86,15.3,,,
2025-02-20T21:41:31,,11,,,,219,1016.68,8
2025-02-20T21:46:23,,,738,40.35,15.4,,,
2025-02-20T21:46:25,,,,,,253,1016.6,
2025-02-20T21:51:27,,,744,40.25,15.58,,,
2025-02-20T21:51:29,,14,,,,251,1016.48,13
2025-02-20T21:56:23,,,740,40.12,15.78,,,
2025-02-20T21:56:25,,,,,,273,1016.4,
2025-02-20T22:01:27,67,,,,,,,
2025-02-20T22:01:29,,,732,40.08,15.91,,,
2025-02-20T22:01:31,,15,,,,290,1016.44,14
2025-02-20T22:06:22,,,749,39.99,16.04,,,
2025-02-20T22:06:24,,,,,,324,1016.28,
2025-02-20T22:11:26,,,779,39.78,16.05,,,
2025-02-20T22:11:28,,14,,,,326,1016.22,14
2025-02-20T22:16:22,,,751,39.68,16.09,,,
2025-02-20T22:16:24,,,,,,434,1016.22,
2025-02-20T22:21:26,67,,,,,,,
2025-02-20T22:21:28,,,732,39.73,16.02,,,
2025-02-20T22:21:30,,10,,,,472,1016.08,10
2025-02-20T22:26:23,,,732,39.71,15.95,,,
2025-02-20T22:26:25,,,,,,489,1016.08,
2025-02-20T22:31:27,,,694,39.66,15.88,,,
2025-02-20T22:31:29,,11,,,,481,1015.98,11
2025-02-20T22:36:22,,,676,39.57,15.82,,,
2025-02-20T22:36:24,,,,,,474,1015.96,
2025-02-20T22:41:26,67,,,,,,,
2025-02-20T22:41:28,,,702,39.57,15.76,,,
2025-02-20T22:41:30,,10,,,,465,1015.92,10
2025-02-20T22:46:22,,,681,39.63,15.7,,,
2025-02-20T22:46:24,,,,,,447,1015.86,
2025-02-20T22:51:26,,,653,39.58,15.64,,,
2025-02-20T22:51:28,,14,,,,433,1015.86,13
2025-02-20T22:56:21,,,667,39.59,15.58,,,
2025-02-20T22:56:23,,,,,,422,1015.82,
2025-02-20T23:01:27,63,,,,,,,
2025-02-20T23:01:29,,,671,41.18,15.56,,,
2025-02-20T23:01:31,,10,,,,373,1015.82,10
2025-02-20T23:06:23,,,666,42.4,15.59,,,
2025-02-20T23:06:25,,,,,,353,1015.72,
2025-02-20T23:11:27,,,676,42.27,15.59,,,
2025-02-20T23:11:29,,14,,,,371,1015.64,13
2025-02-20T23:16:22,,,656,42.31,15.51,,,
2025-02-20T23:16:24,,,,,,367,1015.64,
2025-02-20T23:21:26,63,,,,,,,
2025-02-20T23:21:28,,,640,42.12,15.45,,,
2025-02-20T23:21:30,,8,,,,363,1015.68,8
2025-02-20T23:26:22,,,659,41.93,15.39,,,
2025-02-20T23:26:24,,,,,,347,1015.56,
2025-02-20T23:31:27,,,654,41.8,15.36,,,
2025-02-20T23:31:29,,10,,,,363,1015.64,10
2025-02-20T23:36:23,,,662,41.73,15.32,,,
2025-02-20T23:36:25,,,,,,353,1015.82,
2025-02-20T23:41:27,63,,,,,,,
2025-02-20T23:41:29,,,675,41.68,15.29,,,
2025-02-20T23:41:31,,9,,,,362,1016.02,8
2025-02-20T23:46:23,,,662,41.64,15.18,,,
2025-02-20T23:46:25,,,,,,343,1016.06,
2025-02-20T23:51:27,,,645,41.6,15.16,,,
2025-02-20T23:51:29,,8,,,,342,1016.12,8
2025-02-20T23:56:24,,,644,41.53,15.13,,,
2025-02-20T23:56:26,,,,,,340,1016.04,
2025-02-21T00:01:28,61,,,,,,,
2025-02-21T00:01:30,,,650,41.55,15.05,,,
2025-02-21T00:01:32,,7,,,,334,1015.9,7
2025-02-21T00:06:24,,,643,41.54,15.02,,,
2025-02-21T00:06:26,,,,,,302,1015.76,
2025-02-21T00:11:28,,,630,41.51,15,,,
2025-02-21T00:11:30,,6,,,,316,1015.14,6
2025-02-21T00:16:23,,,646,41.5,14.95,,,
2025-02-21T00:16:25,,,,,,324,1014.86,
2025-02-21T00:21:27,61,,,,,,,
2025-02-21T00:21:29,,,668,41.48,14.91,,,
2025-02-21T00:21:31,,7,,,,315,1014.7,7
2025-02-21T00:26:24,,,662,41.48,14.88,,,
2025-02-21T00:26:26,,,,,,332,1014.3,
2025-02-21T00:31:28,,,640,41.5,14.85,,,
2025-02-21T00:31:30,,9,,,,295,1014.5,9
2025-02-21T00:36:22,,,670,41.46,14.82,,,
2025-02-21T00:36:24,,,,,,314,1014.42,
2025-02-21T00:41:27,61,,,,,,,
2025-02-21T00:41:29,,,706,41.47,14.76,,,
2025-02-21T00:41:31,,6,,,,304,1013.96,6
2025-02-21T00:46:23,,,683,41.44,14.72,,,
2025-02-21T00:46:25,,,,,,288,1014.14,
2025-02-21T00:51:27,,,689,41.46,14.69,,,
2025-02-21T00:51:29,,6,,,,307,1014.16,6
2025-02-21T00:56:23,,,726,41.46,14.67,,,
2025-02-21T00:56:26,,,,,,296,1014.46,
2025-02-21T01:01:29,59,,,,,,,
2025-02-21T01:01:31,,,700,41.51,14.63,,,
2025-02-21T01:01:33,,6,,,,289,1014.7,6
2025-02-21T01:06:23,,,671,41.53,14.59,,,
2025-02-21T01:06:25,,,,,,295,1014.68,
2025-02-21T01:11:27,,,689,41.57,14.54,,,
2025-02-21T01:11:29,,6,,,,270,1014.86,6
2025-02-21T01:16:23,,,711,41.58,14.52,,,
2025-02-21T01:16:25,,,,,,288,1014.68,
2025-02-21T01:21:27,59,,,,,,,
2025-02-21T01:21:29,,,733,41.61,14.49,,,
2025-02-21T01:21:31,,6,,,,277,1014.62,6
2025-02-21T01:26:23,,,696,41.61,14.44,,,
2025-02-21T01:26:25,,,,,,269,1014.34,
2025-02-21T01:31:28,,,683,41.65,14.41,,,
2025-02-21T01:31:30,,6,,,,259,1014.36,6
2025-02-21T01:36:23,,,714,41.66,14.4,,,
2025-02-21T01:36:25,,,,,,255,1014.52,
2025-02-21T01:41:27,59,,,,,,,
2025-02-21T01:41:29,,,697,41.69,14.37,,,
2025-02-21T01:41:31,,7,,,,263,1014.5,6
2025-02-21T01:46:22,,,676,41.73,14.36,,,
2025-02-21T01:46:25,,,,,,248,1014.74,
2025-02-21T01:51:26,,,681,41.74,14.34,,,
2025-02-21T01:51:28,,6,,,,259,1014.68,6
2025-02-21T01:56:23,,,700,41.77,14.28,,,
2025-02-21T01:56:25,,,,,,254,1014.68,
2025-02-21T02:01:27,57,,,,,,,
2025-02-21T02:01:29,,,719,41.8,14.27,,,
2025-02-21T02:01:31,,6,,,,254,1014.64,5
2025-02-21T02:06:23,,,703,41.81,14.22,,,
2025-02-21T02:06:25,,,,,,234,1014.64,
2025-02-21T02:11:26,,,721,41.84,14.2,,,
2025-02-21T02:11:29,,5,,,,219,1014.78,5
2025-02-21T02:16:22,,,713,41.88,14.19,,,
2025-02-21T02:16:24,,,,,,216,1014.78,
2025-02-21T02:21:26,57,,,,,,,
2025-02-21T02:21:28,,,672,41.93,14.18,,,
2025-02-21T02:21:30,,3,,,,258,1014.82,3
2025-02-21T02:26:23,,,714,41.97,14.13,,,
2025-02-21T02:26:25,,,,,,209,1014.68,
2025-02-21T02:31:27,,,725,42.12,14.11,,,
2025-02-21T02:31:29,,3,,,,216,1014.56,3
2025-02-21T02:36:21,,,726,42.24,14.1,,,
2025-02-21T02:36:23,,,,,,246,1014.42,
2025-02-21T02:41:26,57,,,,,,,
2025-02-21T02:41:28,,,772,42.73,14.12,,,
2025-02-21T02:41:30,,5,,,,257,1014.38,5
2025-02-21T02:46:23,,,819,43.08,14.11,,,
2025-02-21T02:46:25,,,,,,262,1014.3,
2025-02-21T02:51:27,,,859,43.33,14.11,,,
2025-02-21T02:51:29,,5,,,,235,1014.14,5
2025-02-21T02:56:22,,,855,43.27,14.11,,,
2025-02-21T02:56:24,,,,,,255,1013.92,
2025-02-21T03:01:26,52,,,,,,,
2025-02-21T03:01:28,,,843,43.47,14.08,,,
2025-02-21T03:01:31,,3,,,,228,1013.98,3
2025-02-21T03:06:23,,,855,43.55,14.07,,,
2025-02-21T03:06:25,,,,,,253,1014.06,
2025-02-21T03:11:28,,,859,43.49,14.06,,,
2025-02-21T03:11:30,,5,,,,243,1014.08,4
2025-02-21T03:16:23,,,859,43.53,14.06,,,
2025-02-21T03:16:25,,,,,,246,1013.94,
2025-02-21T03:21:27,52,,,,,,,
2025-02-21T03:21:29,,,868,43.64,14.04,,,
2025-02-21T03:21:31,,4,,,,255,1014.02,4
2025-02-21T03:26:23,,,874,43.7,14.07,,,
2025-02-21T03:26:25,,,,,,254,1013.98,
2025-02-21T03:31:28,,,868,43.78,14.02,,,
2025-02-21T03:31:30,,3,,,,246,1013.74,3
2025-02-21T03:36:23,,,870,43.88,14.01,,,
2025-02-21T03:36:25,,,,,,223,1013.76,
2025-02-21T03:41:27,52,,,,,,,
2025-02-21T03:41:29,,,861,43.88,13.98,,,
2025-02-21T03:41:31,,4,,,,240,1014.02,4
2025-02-21T03:46:23,,,864,43.9,14,,,
2025-02-21T03:46:25,,,,,,233,1014.2,
2025-02-21T03:51:26,,,848,43.93,13.96,,,
2025-02-21T03:51:28,,5,,,,253,1014.26,5
2025-02-21T03:56:23,,,840,43.94,13.97,,,
2025-02-21T03:56:25,,,,,,228,1014.28,
2025-02-21T04:01:27,54,,,,,,,
2025-02-21T04:01:29,,,847,43.94,13.93,,,
2025-02-21T04:01:31,,4,,,,214,1014.18,4
2025-02-21T04:06:22,,,881,43.93,13.92,,,
2025-02-21T04:06:24,,,,,,232,1014.08,
2025-02-21T04:11:26,,,910,43.98,13.92,,,
2025-02-21T04:11:28,,4,,,,196,1014.14,3
2025-02-21T04:16:21,,,844,43.98,13.89,,,
2025-02-21T04:16:23,,,,,,223,1014.26,
2025-02-21T04:21:26,54,,,,,,,
2025-02-21T04:21:28,,,798,44,13.87,,,
2025-02-21T04:21:30,,2,,,,230,1014.32,2
2025-02-21T04:26:23,,,810,44.08,13.89,,,
2025-02-21T04:26:25,,,,,,182,1014.34,
2025-02-21T04:31:27,,,846,44.08,13.85,,,
2025-02-21T04:31:29,,4,,,,210,1014.42,4
2025-02-21T04:36:22,,,845,44.11,13.86,,,
2025-02-21T04:36:24,,,,,,206,1014.4,
2025-02-21T04:41:27,54,,,,,,,
2025-02-21T04:41:29,,,843,44.16,13.85,,,
2025-02-21T04:41:31,,5,,,,211,1014.48,5
2025-02-21T04:46:23,,,822,44.16,13.86,,,
2025-02-21T04:46:25,,,,,,210,1014.5,
2025-02-21T04:51:27,,,794,44.24,13.83,,,
2025-02-21T04:51:29,,4,,,,217,1014.48,4
2025-02-21T04:56:23,,,833,44.17,13.83,,,
2025-02-21T04:56:25,,,,,,218,1014.52,
2025-02-21T05:01:28,54,,,,,,,
2025-02-21T05:01:30,,,838,44.2,13.82,,,
2025-02-21T05:01:32,,5,,,,196,1014.52,4
2025-02-21T05:06:22,,,828,44.24,13.82,,,
2025-02-21T05:06:24,,,,,,195,1014.56,
2025-02-21T05:11:27,,,820,44.24,13.82,,,
2025-02-21T05:11:29,,3,,,,199,1014.6,3
2025-02-21T05:16:23,,,796,44.25,13.86,,,
2025-02-21T05:16:25,,,,,,210,1014.66,
2025-02-21T05:21:27,54,,,,,,,
2025-02-21T05:21:29,,,827,44.24,13.84,,,
2025-02-21T05:21:31,,5,,,,218,1014.58,5
2025-02-21T05:26:22,,,852,44.24,13.84,,,
2025-02-21T05:26:24,,,,,,216,1014.6,
2025-02-21T05:31:26,,,839,44.29,13.81,,,
2025-02-21T05:31:28,,3,,,,201,1014.62,3
2025-02-21T05:36:23,,,812,44.3,13.83,,,
2025-02-21T05:36:25,,,,,,213,1014.64,
2025-02-21T05:41:27,54,,,,,,,
2025-02-21T05:41:29,,,819,44.31,13.81,,,
2025-02-21T05:41:31,,4,,,,212,1014.6,4
2025-02-21T05:46:22,,,832,44.31,13.83,,,
2025-02-21T05:46:25,,,,,,209,1014.58,
2025-02-21T05:51:26,,,821,44.31,13.82,,,
2025-02-21T05:51:28,,3,,,,201,1014.58,3
2025-02-21T05:56:23,,,840,44.35,13.82,,,
2025-02-21T05:56:25,,,,,,216,1014.6,
2025-02-21T06:01:28,57,,,,,,,
2025-02-21T06:01:30,,,833,44.38,13.82,,,
2025-02-21T06:01:32,,4,,,,197,1014.58,4
2025-02-21T06:06:23,,,810,44.39,13.8,,,
2025-02-21T06:06:25,,,,,,199,1014.6,
2025-02-21T06:11:27,,,795,44.42,13.81,,,
2025-02-21T06:11:29,,4,,,,199,1014.6,4
2025-02-21T06:16:21,,,802,44.39,13.83,,,
2025-02-21T06:16:23,,,,,,188,1014.74,
2025-02-21T06:21:26,57,,,,,,,
2025-02-21T06:21:28,,,819,44.41,13.83,,,
2025-02-21T06:21:30,,3,,,,173,1014.76,3
2025-02-21T06:26:23,,,817,44.46,13.83,,,
2025-02-21T06:26:25,,,,,,175,1014.88,
2025-02-21T06:31:27,,,814,44.51,13.84,,,
2025-02-21T06:31:29,,5,,,,202,1014.82,5
2025-02-21T06:36:21,,,792,44.52,13.8,,,
2025-02-21T06:36:23,,,,,,201,1014.84,
2025-02-21T06:41:25,57,,,,,,,
2025-02-21T06:41:27,,,803,44.57,13.78,,,
2025-02-21T06:41:29,,3,,,,187,1014.86,3
2025-02-21T06:46:22,,,838,44.59,13.81,,,
2025-02-21T06:46:24,,,,,,183,1014.88,
2025-02-21T06:51:27,,,838,44.61,13.78,,,
2025-02-21T06:51:29,,4,,,,211,1014.82,4
2025-02-21T06:56:22,,,802,44.62,13.81,,,
2025-02-21T06:56:24,,,,,,192,1014.74,
2025-02-21T07:01:26,54,,,,,,,
2025-02-21T07:01:28,,,800,44.65,13.81,,,
2025-02-21T07:01:30,,5,,,,192,1014.7,5
2025-02-21T07:06:21,,,828,44.68,13.79,,,
2025-02-21T07:06:23,,,,,,206,1014.76,
2025-02-21T07:11:25,,,838,44.69,13.79,,,
2025-02-21T07:11:27,,5,,,,212,1014.62,5
2025-02-21T07:16:22,,,824,44.74,13.81,,,
2025-02-21T07:16:24,,,,,,228,1014.64,
2025-02-21T07:21:26,54,,,,,,,
2025-02-21T07:21:28,,,822,44.75,13.82,,,
2025-02-21T07:21:30,,9,,,,242,1014.66,9
2025-02-21T07:26:22,,,839,44.76,13.81,,,
2025-02-21T07:26:24,,,,,,226,1014.86,
2025-02-21T07:31:26,,,811,44.83,13.81,,,
2025-02-21T07:31:28,,8,,,,241,1014.92,8
2025-02-21T07:36:23,,,793,44.89,13.84,,,
2025-02-21T07:36:25,,,,,,257,1015.06,
2025-02-21T07:41:27,54,,,,,,,
2025-02-21T07:41:29,,,829,45.25,13.89,,,
2025-02-21T07:41:31,,6,,,,269,1015,5
2025-02-21T07:46:23,,,863,44.94,14,,,
2025-02-21T07:46:25,,,,,,262,1015.16,
2025-02-21T07:51:26,,,847,44.84,14.12,,,
2025-02-21T07:51:28,,7,,,,248,1015.18,7
2025-02-21T07:56:22,,,816,44.77,14.3,,,
2025-02-21T07:56:24,,,,,,223,1015.16,
2025-02-21T08:01:27,54,,,,,,,
2025-02-21T08:01:29,,,788,44.25,14.41,,,
2025-02-21T08:01:31,,5,,,,258,1015.16,5
2025-02-21T08:06:23,,,757,43.76,14.68,,,
2025-02-21T08:06:25,,,,,,246,1015.28,
2025-02-21T08:11:27,,,764,43.32,14.9,,,
2025-02-21T08:11:29,,6,,,,244,1015.38,6
2025-02-21T08:16:22,,,746,42.92,15.09,,,
2025-02-21T08:16:24,,,,,,259,1015.2,
2025-02-21T08:21:26,54,,,,,,,
2025-02-21T08:21:28,,,747,42.59,15.26,,,
2025-02-21T08:21:30,,6,,,,238,1015.34,6
2025-02-21T08:26:23,,,740,42.25,15.36,,,
2025-02-21T08:26:25,,,,,,286,1015.24,
2025-02-21T08:31:28,,,717,41.99,15.48,,,
2025-02-21T08:31:30,,8,,,,313,1015.36,7
2025-02-21T08:36:22,,,752,41.75,15.59,,,
2025-02-21T08:36:24,,,,,,318,1015.38,
2025-02-21T08:41:26,54,,,,,,,
2025-02-21T08:41:28,,,756,41.57,15.68,,,
2025-02-21T08:41:30,,5,,,,314,1015.58,5
2025-02-21T08:46:22,,,744,41.34,15.8,,,
2025-02-21T08:46:24,,,,,,322,1015.5,
2025-02-21T08:51:27,,,732,41.16,15.8,,,
2025-02-21T08:51:29,,6,,,,310,1015.38,6
2025-02-21T08:56:24,,,718,40.98,15.86,,,
2025-02-21T08:56:26,,,,,,313,1015.46,
2025-02-21T09:01:28,57,,,,,,,
2025-02-21T09:01:30,,,704,40.82,15.91,,,
2025-02-21T09:01:32,,5,,,,311,1015.44,5
2025-02-21T09:06:22,,,708,40.62,15.97,,,
2025-02-21T09:06:24,,,,,,313,1015.38,
2025-02-21T09:11:26,,,699,40.48,16.02,,,
2025-02-21T09:11:28,,5,,,,308,1015.56,4
2025-02-21T09:16:24,,,691,40.31,16.07,,,
2025-02-21T09:16:26,,,,,,308,1015.52,
2025-02-21T09:21:28,57,,,,,,,
2025-02-21T09:21:30,,,682,40.18,16.15,,,
2025-02-21T09:21:32,,7,,,,304,1015.44,7
2025-02-21T09:26:23,,,692,40.03,16.18,,,
2025-02-21T09:26:25,,,,,,298,1015.44,
2025-02-21T09:31:27,,,699,39.91,16.28,,,
2025-02-21T09:31:29,,7,,,,285,1015.48,6
2025-02-21T09:36:22,,,669,39.78,16.28,,,
2025-02-21T09:36:24,,,,,,269,1015.64,
2025-02-21T09:41:26,57,,,,,,,
2025-02-21T09:41:28,,,640,39.71,16.36,,,
2025-02-21T09:41:30,,6,,,,283,1015.76,6
2025-02-21T09:46:24,,,656,39.57,16.38,,,
2025-02-21T09:46:26,,,,,,297,1015.76,
2025-02-21T09:51:28,,,660,39.47,16.4,,,
2025-02-21T09:51:30,,7,,,,263,1015.9,6
2025-02-21T09:56:23,,,642,39.36,16.44,,,
2025-02-21T09:56:25,,,,,,259,1016.12,
2025-02-21T10:01:27,57,,,,,,,
2025-02-21T10:01:29,,,647,39.36,16.49,,,
2025-02-21T10:01:31,,7,,,,283,1016.16,6
2025-02-21T10:06:23,,,648,39.65,16.59,,,
2025-02-21T10:06:25,,,,,,291,1016.16,
2025-02-21T10:11:28,,,674,39.75,16.61,,,
2025-02-21T10:11:30,,7,,,,248,1016.22,6
2025-02-21T10:16:21,,,681,39.68,16.7,,,
2025-02-21T10:16:23,,,,,,286,1016.34,
2025-02-21T10:21:25,57,,,,,,,
2025-02-21T10:21:27,,,664,39.59,16.75,,,
2025-02-21T10:21:29,,5,,,,286,1016.38,5
2025-02-21T10:26:21,,,659,39.45,16.79,,,
2025-02-21T10:26:23,,,,,,287,1016.36,
2025-02-21T10:31:25,,,696,39.37,16.8,,,
2025-02-21T10:31:27,,5,,,,270,1016.24,5
2025-02-21T10:36:23,,,685,39.29,16.83,,,
2025-02-21T10:36:25,,,,,,286,1016.32,
2025-02-21T10:41:27,57,,,,,,,
2025-02-21T10:41:29,,,663,39.21,16.87,,,
2025-02-21T10:41:31,,5,,,,277,1016.32,5
2025-02-21T10:46:22,,,667,39.12,16.87,,,
2025-02-21T10:46:24,,,,,,273,1016.4,
2025-02-21T10:51:26,,,658,39.06,16.91,,,
2025-02-21T10:51:28,,6,,,,260,1016.56,6
2025-02-21T10:56:22,,,644,38.98,16.97,,,
2025-02-21T10:56:24,,,,,,278,1016.46,
2025-02-21T11:01:27,55,,,,,,,
2025-02-21T11:01:29,,,657,38.95,16.99,,,
2025-02-21T11:01:31,,8,,,,244,1016.48,7
2025-02-21T11:06:22,,,694,38.87,17.05,,,
2025-02-21T11:06:24,,,,,,273,1016.68,
2025-02-21T11:11:26,,,714,38.93,17.11,,,
2025-02-21T11:11:28,,6,,,,260,1016.78,6
2025-02-21T11:16:22,,,671,39,17.17,,,
2025-02-21T11:16:24,,,,,,253,1016.68,
2025-02-21T11:21:27,55,,,,,,,
2025-02-21T11:21:29,,,666,39.02,17.17,,,
2025-02-21T11:21:31,,7,,,,274,1016.58,7
2025-02-21T11:26:24,,,755,38.98,17.24,,,
2025-02-21T11:26:26,,,,,,276,1016.46,
2025-02-21T11:31:27,,,781,38.95,17.25,,,
2025-02-21T11:31:29,,8,,,,248,1016.62,8
2025-02-21T11:36:23,,,747,38.93,17.28,,,
2025-02-21T11:36:25,,,,,,250,1016.48,
2025-02-21T11:41:27,55,,,,,,,
2025-02-21T11:41:29,,,719,38.91,17.31,,,
2025-02-21T11:41:31,,4,,,,262,1016.52,4
2025-02-21T11:46:22,,,741,38.82,17.32,,,
2025-02-21T11:46:24,,,,,,266,1016.48,
2025-02-21T11:51:27,,,745,38.81,17.34,,,
2025-02-21T11:51:29,,10,,,,282,1016.48,10
2025-02-21T11:56:23,,,684,38.74,17.34,,,
2025-02-21T11:56:25,,,,,,276,1016.34,
2025-02-21T12:01:27,57,,,,,,,
2025-02-21T12:01:29,,,689,38.71,17.36,,,
2025-02-21T12:01:31,,8,,,,246,1016.56,7
2025-02-21T12:06:23,,,733,38.68,17.39,,,
2025-02-21T12:06:25,,,,,,229,1016.66,
2025-02-21T12:11:28,,,716,38.62,17.42,,,
2025-02-21T12:11:30,,7,,,,241,1016.74,7
2025-02-21T12:16:23,,,704,38.59,17.47,,,
2025-02-21T12:16:25,,,,,,229,1016.54,
2025-02-21T12:21:27,57,,,,,,,
2025-02-21T12:21:29,,,716,38.56,17.5,,,
2025-02-21T12:21:31,,7,,,,232,1016.62,7
2025-02-21T12:26:23,,,713,38.5,17.54,,,
2025-02-21T12:26:25,,,,,,237,1016.54,
2025-02-21T12:31:27,,,703,38.46,17.54,,,
2025-02-21T12:31:29,,7,,,,243,1016.42,6
2025-02-21T12:36:23,,,692,38.43,17.59,,,
2025-02-21T12:36:25,,,,,,229,1016.34,
2025-02-21T12:41:27,57,,,,,,,
2025-02-21T12:41:30,,,679,38.5,17.64,,,
2025-02-21T12:41:32,,8,,,,219,1016.24,8
2025-02-21T12:46:23,,,705,38.75,17.73,,,
2025-02-21T12:46:25,,,,,,192,1016.3,
2025-02-21T12:51:27,,,707,39.13,17.81,,,
2025-02-21T12:51:29,,8,,,,201,1016.28,7
2025-02-21T12:56:23,,,675,39.24,17.86,,,
2025-02-21T12:56:25,,,,,,203,1016.32,
2025-02-21T13:01:28,57,,,,,,,
2025-02-21T13:01:30,,,688,39.28,17.89,,,
2025-02-21T13:01:32,,7,,,,176,1016.5,7
2025-02-21T13:06:23,,,724,39.21,17.93,,,
2025-02-21T13:06:25,,,,,,179,1016.48,
2025-02-21T13:11:27,,,704,39.16,17.96,,,
2025-02-21T13:11:29,,5,,,,178,1016.54,5
2025-02-21T13:16:23,,,657,39.07,17.97,,,
2025-02-21T13:16:25,,,,,,170,1016.46,
2025-02-21T13:21:28,57,,,,,,,
2025-02-21T13:21:30,,,685,39.02,18.03,,,
2025-02-21T13:21:32,,5,,,,187,1016.46,5
2025-02-21T13:26:24,,,693,38.88,18.04,,,
2025-02-21T13:26:26,,,,,,186,1016.44,
2025-02-21T13:31:27,,,657,38.75,18.06,,,
2025-02-21T13:31:29,,8,,,,181,1016.66,8
2025-02-21T13:36:23,,,663,38.68,18.09,,,
